GeneID	GeneName	Chromosome	Start	End	Strand	Biotype
ENSG00000069493	CLEC2D	12	9664969	9699555	+	protein_coding
ENSG00000213443	RP11-75L1.2	12	9695384	9696227	+	processed_pseudogene
ENSG00000256582	RP11-75L1.1	12	9704077	9709350	+	lincRNA
ENSG00000184293	CLECL1	12	9715860	9733299	-	protein_coding
ENSG00000110848	CD69	12	9752486	9760901	-	protein_coding
ENSG00000256912	RP11-75L1.6	12	9817350	9818025	-	processed_pseudogene
ENSG00000150045	KLRF1	12	9827481	9845007	+	protein_coding
ENSG00000110852	CLEC2B	12	9852984	9870136	-	protein_coding
ENSG00000255882	RP11-290C10.1	12	9867027	9869808	+	antisense
ENSG00000256797	KLRF2	12	9881489	9895833	+	protein_coding
ENSG00000188393	CLEC2A	12	9898673	9932381	-	protein_coding
ENSG00000225231	AC091814.2	12	9936579	9943495	-	lincRNA
ENSG00000231560	AC091814.3	12	9948137	9953336	-	lincRNA
ENSG00000172322	CLEC12A	12	9951316	9995694	+	protein_coding
ENSG00000165682	CLEC1B	12	9985642	10013424	-	protein_coding
ENSG00000256660	CLEC12B	12	10010627	10018619	+	protein_coding
ENSG00000256803	RP11-133L14.5	12	10015240	10030606	-	antisense
ENSG00000197992	CLEC9A	12	10030677	10066027	+	protein_coding
ENSG00000256626	RP11-133L14.2	12	10040848	10045711	+	unprocessed_pseudogene
ENSG00000150048	CLEC1A	12	10069554	10111627	-	protein_coding
ENSG00000223042	RN7SKP161	12	10084186	10084490	+	misc_RNA
ENSG00000255734	HNRNPABP1	12	10111738	10112471	+	processed_pseudogene
ENSG00000172243	CLEC7A	12	10116777	10130258	-	protein_coding
ENSG00000173391	OLR1	12	10158301	10172138	-	protein_coding
ENSG00000165685	TMEM52B	12	10170542	10191801	+	protein_coding
ENSG00000139112	GABARAPL1	12	10212458	10223130	+	protein_coding
ENSG00000255958	RP11-656E20.5	12	10214161	10214761	-	antisense
ENSG00000134539	KLRD1	12	10226058	10329600	+	protein_coding
ENSG00000256288	RP11-277P12.10	12	10332861	10338292	-	lincRNA
ENSG00000256155	RP11-277P12.9	12	10358464	10361045	-	lincRNA
ENSG00000245648	RP11-277P12.20	12	10363769	10398506	+	antisense
ENSG00000213809	KLRK1	12	10372353	10391874	-	protein_coding
ENSG00000255819	KLRC4-KLRK1	12	10372353	10410146	-	protein_coding
ENSG00000183542	KLRC4	12	10407382	10409757	-	protein_coding
ENSG00000205810	KLRC3	12	10412312	10420595	-	protein_coding
ENSG00000255641	RP11-277P12.6	12	10412312	10436001	-	protein_coding
ENSG00000205809	KLRC2	12	10426854	10442300	-	protein_coding
ENSG00000134545	KLRC1	12	10442264	10454685	-	protein_coding
ENSG00000180574	EIF2S3L	12	10505602	10523135	+	protein_coding
ENSG00000257016	SLC25A39P2	12	10551266	10551535	-	processed_pseudogene
ENSG00000256039	RP11-291B21.2	12	10553363	10558049	+	lincRNA
ENSG00000256667	KLRAP1	12	10588063	10599669	-	transcribed_unprocessed_pseudogene
ENSG00000111196	MAGOHB	12	10604190	10613623	-	protein_coding
ENSG00000060140	STYK1	12	10618939	10674318	-	protein_coding
ENSG00000060138	YBX3	12	10699089	10723312	-	protein_coding
ENSG00000256888	RP13-81N3.2	12	10750234	10777444	+	lincRNA
ENSG00000235930	HSPE1P12	12	10770305	10770605	+	processed_pseudogene
ENSG00000121377	TAS2R7	12	10801532	10802627	-	protein_coding
ENSG00000121314	TAS2R8	12	10806051	10807293	-	protein_coding
ENSG00000121381	TAS2R9	12	10809137	10810168	-	protein_coding
ENSG00000231887	PRH1	12	10824960	11171544	-	protein_coding
ENSG00000121318	TAS2R10	12	10825317	10826358	-	protein_coding
ENSG00000256651	RP11-144O23.8	12	10831074	10832016	-	processed_pseudogene
ENSG00000111215	PRR4	12	10845849	11171613	-	protein_coding
ENSG00000275778	PRH1-PRR4	12	10845849	11171598	-	protein_coding
ENSG00000256682	TAS2R12	12	10894943	10896952	-	transcribed_processed_pseudogene
ENSG00000212128	TAS2R13	12	10907926	10909562	-	protein_coding
ENSG00000134551	PRH2	12	10929236	10932341	+	protein_coding
ENSG00000212127	TAS2R14	12	10937406	11171573	-	protein_coding
ENSG00000212125	TAS2R15P	12	10964425	10965352	-	processed_pseudogene
ENSG00000212126	TAS2R50	12	10985913	10986912	-	protein_coding
ENSG00000255837	TAS2R20	12	10996495	10997875	-	protein_coding
ENSG00000212124	TAS2R19	12	11021619	11022620	-	protein_coding
ENSG00000256436	TAS2R31	12	11030387	11031407	-	protein_coding
ENSG00000256019	TAS2R63P	12	11048332	11049256	-	processed_pseudogene
ENSG00000226761	TAS2R46	12	11061365	11062294	-	protein_coding
ENSG00000256274	TAS2R64P	12	11076769	11079171	-	transcribed_processed_pseudogene
ENSG00000255374	TAS2R43	12	11091287	11134244	-	protein_coding
ENSG00000256400	RP11-673D15.7	12	11097179	11097274	-	processed_pseudogene
ENSG00000256188	TAS2R30	12	11132958	11134644	-	protein_coding
ENSG00000256981	TAS2R18	12	11158785	11159694	-	processed_pseudogene
ENSG00000256712	RP11-785H5.2	12	11166090	11171353	-	sense_intronic
ENSG00000256537	SMIM10L1	12	11171222	11176016	+	protein_coding
ENSG00000186136	TAS2R42	12	11185993	11186937	-	protein_coding
ENSG00000256657	RP11-144O23.22	12	11196075	11196996	-	processed_pseudogene
ENSG00000275119	RP11-711K1.8	12	11212219	11251389	+	lincRNA
ENSG00000197870	PRB3	12	11265924	11269805	-	protein_coding
ENSG00000230657	PRB4	12	11307083	11310435	-	protein_coding
ENSG00000251655	PRB1	12	11351823	11395566	-	protein_coding
ENSG00000121335	PRB2	12	11391540	11501041	-	protein_coding
ENSG00000255790	RP11-711K1.7	12	11399381	11486678	-	sense_intronic
ENSG00000281730	AC078950.1	12	11467499	11467566	+	miRNA
ENSG00000237303	HIGD1AP8	12	11481383	11481656	+	processed_pseudogene
ENSG00000278654	RP11-434C1.4	12	11500499	11501022	+	processed_pseudogene
ENSG00000277705	RP11-434C1.5	12	11507162	11507408	-	processed_pseudogene
ENSG00000270863	DDX55P1	12	11512723	11514136	+	processed_pseudogene
ENSG00000274551	RP11-434C1.6	12	11516425	11521686	-	unprocessed_pseudogene
ENSG00000256237	RP11-434C1.2	12	11541395	11555838	-	lincRNA
ENSG00000221128	AC007450.1	12	11541923	11542045	-	miRNA
ENSG00000251747	RNU7-60P	12	11546479	11546540	+	snRNA
ENSG00000247157	LINC01252	12	11548030	11590369	+	lincRNA
ENSG00000139083	ETV6	12	11649854	11895402	+	protein_coding
ENSG00000121380	BCL2L14	12	12049844	12211084	+	protein_coding
ENSG00000198134	RP11-267J23.4	12	12111163	12111489	+	processed_pseudogene
ENSG00000070018	LRP6	12	12116025	12267012	-	protein_coding
ENSG00000242405	RP11-267J23.1	12	12155262	12155772	+	processed_pseudogene
ENSG00000199551	RNU6-545P	12	12226674	12226777	+	snRNA
ENSG00000270857	RP11-757G14.3	12	12248991	12249427	+	processed_pseudogene
ENSG00000207010	RNU6-318P	12	12289227	12289329	-	snRNA
ENSG00000111261	MANSC1	12	12326056	12350541	-	protein_coding
ENSG00000243141	RPL23AP66	12	12338776	12339254	+	processed_pseudogene
ENSG00000205791	LOH12CR2	12	12355406	12357067	-	lincRNA
ENSG00000165714	BORCS5	12	12357079	12469694	+	protein_coding
ENSG00000271370	RP11-253I19.4	12	12452103	12452481	-	processed_pseudogene
ENSG00000111266	DUSP16	12	12474210	12562383	-	protein_coding
ENSG00000255670	RP11-253I19.3	12	12485353	12491581	+	lincRNA
ENSG00000240424	RP11-158N24.1	12	12568201	12568776	-	processed_pseudogene
ENSG00000111269	CREBL2	12	12611827	12645108	+	protein_coding
ENSG00000271215	RPL21P136	12	12614359	12615907	-	processed_pseudogene
ENSG00000275963	RP11-180M15.6	12	12648939	12649713	+	lincRNA
ENSG00000183150	GPR19	12	12660891	12696207	-	protein_coding
ENSG00000257004	RP11-180M15.3	12	12668982	12685075	+	lincRNA
ENSG00000111276	CDKN1B	12	12715058	12722371	+	protein_coding
ENSG00000275560	RP11-180M15.7	12	12718973	12719521	+	sense_intronic
ENSG00000256658	RP11-180M15.4	12	12723297	12724011	-	antisense
ENSG00000178878	APOLD1	12	12725917	12829975	+	protein_coding
ENSG00000207983	MIR613	12	12764649	12764743	+	miRNA
ENSG00000270296	STX8P1	12	12771351	12771705	-	processed_pseudogene
ENSG00000213782	DDX47	12	12813316	12829981	+	protein_coding
ENSG00000242329	RP11-59H1.1	12	12840804	12841079	-	processed_pseudogene
ENSG00000241352	RP11-392P7.1	12	12850982	12851740	+	processed_pseudogene
ENSG00000234498	RPL13AP20	12	12875499	12876107	+	processed_pseudogene
ENSG00000013588	GPRC5A	12	12890782	12917937	+	protein_coding
ENSG00000207817	MIR614	12	12915829	12915918	+	miRNA
ENSG00000247498	RP11-392P7.6	12	12927726	12984645	+	antisense
ENSG00000111291	GPRC5D	12	12940775	12952147	-	protein_coding
ENSG00000256011	RP11-392P7.7	12	12962300	12963539	+	antisense
ENSG00000221611	SNORD88	12	12972053	12972143	+	snoRNA
ENSG00000013583	HEBP1	12	12974864	13000273	-	protein_coding
ENSG00000183935	HTR7P1	12	13000420	13004830	+	transcribed_processed_pseudogene
ENSG00000255621	RP11-377D9.3	12	13000451	13040679	+	lincRNA
ENSG00000243129	RP11-377D9.1	12	13021260	13021606	-	processed_pseudogene
ENSG00000084444	FAM234B	12	13044284	13142521	+	protein_coding
ENSG00000111305	GSG1	12	13083560	13103683	-	protein_coding
ENSG00000134531	EMP1	12	13196716	13219939	+	protein_coding
ENSG00000180861	LINC01559	12	13371089	13387167	-	lincRNA
ENSG00000201476	RNA5SP353	12	13440884	13441001	-	rRNA
ENSG00000201909	RNU6-590P	12	13459670	13459776	-	snRNA
ENSG00000256306	RP11-4N23.1	12	13526854	13547582	+	processed_transcript
ENSG00000273079	GRIN2B	12	13537337	13981957	-	protein_coding
ENSG00000277935	RP11-4N23.4	12	13540231	13544540	+	lincRNA
ENSG00000252445	AC007535.1	12	13587880	13587984	-	miRNA
ENSG00000200475	RN7SKP162	12	13683542	13683886	+	misc_RNA
ENSG00000274302	AC092470.1	12	14126008	14126074	+	miRNA
ENSG00000256346	RP11-72J9.1	12	14169746	14169877	+	processed_pseudogene
ENSG00000227760	RP11-298E10.1	12	14192002	14192284	+	processed_pseudogene
ENSG00000256084	RP11-134N1.2	12	14216590	14221297	+	lincRNA
ENSG00000255763	MRPS18CP4	12	14237091	14237321	+	processed_pseudogene
ENSG00000251908	RNU6-491P	12	14250232	14250341	-	snRNA
ENSG00000255749	GNAI2P1	12	14254912	14255226	+	processed_pseudogene
ENSG00000244573	RPL30P11	12	14356842	14365503	-	transcribed_processed_pseudogene
ENSG00000171681	ATF7IP	12	14365632	14502935	+	protein_coding
ENSG00000121316	PLBD1	12	14503661	14568349	-	protein_coding
ENSG00000255649	RP11-502N13.2	12	14530151	14533229	+	antisense
ENSG00000200830	RN7SKP134	12	14553702	14553970	-	misc_RNA
ENSG00000256751	PLBD1-AS1	12	14567750	14619755	+	antisense
ENSG00000070019	GUCY2C	12	14612632	14696585	-	protein_coding
ENSG00000214772	RP11-174G6.1	12	14665655	14757963	+	antisense
ENSG00000261324	RP11-174G6.5	12	14762504	14767931	-	sense_overlapping
ENSG00000197837	HIST4H4	12	14767999	14771131	-	protein_coding
ENSG00000246705	H2AFJ	12	14774383	14778002	+	protein_coding
ENSG00000281457	AC010168.1	12	14774716	14774860	-	miRNA
ENSG00000084463	WBP11	12	14784579	14803540	-	protein_coding
ENSG00000182993	C12orf60	12	14803572	14906586	+	protein_coding
ENSG00000179256	SMCO3	12	14804650	14814182	-	protein_coding
ENSG00000111339	ART4	12	14825569	14843495	-	protein_coding
ENSG00000256339	RP11-233G1.4	12	14841092	14844708	+	antisense
ENSG00000111341	MGP	12	14881181	14885926	-	protein_coding
ENSG00000139055	ERP27	12	14914035	14939082	-	protein_coding
ENSG00000111348	ARHGDIB	12	14942017	14961728	-	protein_coding
ENSG00000139053	PDE6H	12	14973022	14981865	+	protein_coding
ENSG00000255727	LINC01489	12	15001833	15006683	+	lincRNA
ENSG00000134533	RERG	12	15107783	15348675	-	protein_coding
ENSG00000256650	RERG-IT1	12	15112363	15114698	-	sense_intronic
ENSG00000255660	RERG-AS1	12	15151923	15155283	+	lincRNA
ENSG00000256283	METTL8P1	12	15255213	15255823	-	processed_pseudogene
ENSG00000151490	PTPRO	12	15322397	15597399	+	protein_coding
ENSG00000243916	RP11-6K23.1	12	15439527	15440401	+	processed_pseudogene
ENSG00000151491	EPS8	12	15620158	15882329	-	protein_coding
ENSG00000200105	RNU6-251P	12	15671707	15671810	-	snRNA
ENSG00000255565	RP11-6B19.1	12	15780068	15782120	+	lincRNA
ENSG00000256627	RP11-6B19.3	12	15803164	15804158	+	processed_pseudogene
ENSG00000256953	RP11-6B19.2	12	15813493	15828274	-	lincRNA
ENSG00000023734	STRAP	12	15882391	15903478	+	protein_coding
ENSG00000023697	DERA	12	15911172	16037282	+	protein_coding
ENSG00000256134	EGLN3P1	12	15971890	15972609	-	processed_pseudogene
ENSG00000277216	AC022073.1	12	15988408	15988493	-	miRNA
ENSG00000188991	SLC15A5	12	16188485	16277685	-	protein_coding
ENSG00000008394	MGST1	12	16347142	16609259	+	protein_coding
ENSG00000274188	AC007528.2	12	16388101	16388192	+	miRNA
ENSG00000256238	SUPT16HP1	12	16399274	16402406	-	processed_pseudogene
ENSG00000215923	AC007528.1	12	16409255	16409331	-	miRNA
ENSG00000256450	RP11-424M22.1	12	16513445	16514371	+	processed_pseudogene
ENSG00000048540	LMO3	12	16548373	16610594	-	protein_coding
ENSG00000256564	RP11-424M22.3	12	16567411	16573940	+	antisense
ENSG00000255871	RP11-69C13.1	12	16693800	16695977	+	lincRNA
ENSG00000255740	RP11-239A17.1	12	16786762	16787845	+	lincRNA
ENSG00000256211	RP11-1018J11.1	12	16989126	16989936	+	processed_pseudogene
ENSG00000213235	EEF1A1P16	12	16990670	16992083	+	processed_pseudogene
ENSG00000212358	RNU6-837P	12	17071398	17071505	-	snRNA
ENSG00000242991	RPL7P40	12	17121716	17122460	+	processed_pseudogene
ENSG00000256896	PSMC1P8	12	17383352	17384647	-	processed_pseudogene
ENSG00000256756	TIMM17BP1	12	17400399	17400914	+	processed_pseudogene
ENSG00000256994	RP11-871F6.3	12	17509353	17589992	-	lincRNA
ENSG00000256389	RP11-606D9.1	12	17589257	17615463	+	lincRNA
ENSG00000206662	Y_RNA	12	17710934	17711046	+	misc_RNA
ENSG00000111404	RERGL	12	18080869	18320107	-	protein_coding
ENSG00000139144	PIK3C2G	12	18247614	18648416	+	protein_coding
ENSG00000255892	NDFIP1P1	12	18358443	18358967	-	processed_pseudogene
ENSG00000255960	RP11-459D22.1	12	18424663	18425140	+	processed_pseudogene
ENSG00000256138	ZKSCAN7P1	12	18493051	18493723	+	processed_pseudogene
ENSG00000139151	PLCZ1	12	18683169	18738057	-	protein_coding
ENSG00000255993	PSMC1P9	12	18692762	18694096	+	processed_pseudogene
ENSG00000255648	RP11-361I14.2	12	18714795	18737878	+	antisense
ENSG00000177938	CAPZA3	12	18738101	18739187	+	protein_coding
ENSG00000227525	RPL7P6	12	19089151	19089888	+	processed_pseudogene
ENSG00000256844	MEF2BNBP1	12	19107854	19108183	-	processed_pseudogene
ENSG00000052126	PLEKHA5	12	19129752	19376400	+	protein_coding
ENSG00000253284	RP11-282K24.3	12	19147074	19154659	+	sense_intronic
ENSG00000240993	RN7SL459P	12	19176288	19176589	-	misc_RNA
ENSG00000243854	RN7SL67P	12	19303480	19303775	+	misc_RNA
ENSG00000139154	AEBP2	12	19404045	19720801	+	protein_coding
ENSG00000255909	PDCD5P1	12	19413153	19413461	+	processed_pseudogene
ENSG00000271462	RP11-841C19.4	12	19418927	19419161	-	processed_pseudogene
ENSG00000200247	RNU6-254P	12	19445949	19446055	-	snRNA
ENSG00000245205	EEF1A1P4	12	19456244	19457648	-	processed_pseudogene
ENSG00000240328	RP11-841C19.1	12	19508904	19509245	+	processed_pseudogene
ENSG00000200885	RNU1-146P	12	19724435	19724599	+	snRNA
ENSG00000255910	RP11-405A12.2	12	19775451	20009937	+	lincRNA
ENSG00000256849	RP11-405A12.1	12	19941521	19943018	+	processed_pseudogene
ENSG00000221679	AC087237.1	12	19972865	19972981	+	miRNA
ENSG00000256287	RP11-664H17.1	12	20014780	20098868	+	lincRNA
ENSG00000256499	CTC-465D4.1	12	20120980	20129813	-	lincRNA
ENSG00000256879	RP11-284H19.1	12	20361732	20370262	-	antisense
ENSG00000172572	PDE3A	12	20369245	20684381	+	protein_coding
ENSG00000131982	UBE2L2	12	20449655	20450083	-	processed_pseudogene
ENSG00000256663	RP11-424C20.2	12	20551590	20553012	+	processed_pseudogene
ENSG00000139155	SLCO1C1	12	20695355	20753386	+	protein_coding
ENSG00000111700	SLCO1B3	12	20810702	20916911	+	protein_coding
ENSG00000257046	RP11-545J16.1	12	20815674	21090245	+	protein_coding
ENSG00000256157	RP11-80N2.2	12	20845065	20845260	+	processed_pseudogene
ENSG00000205754	SLCO1B7	12	21015696	21092745	+	protein_coding
ENSG00000257062	RP11-125O5.2	12	21047179	21176895	+	protein_coding
ENSG00000134538	SLCO1B1	12	21131202	21239246	+	protein_coding
ENSG00000084453	SLCO1A2	12	21264600	21419594	-	protein_coding
ENSG00000121351	IAPP	12	21354959	21379978	+	protein_coding
ENSG00000121350	PYROXD1	12	21437615	21471252	+	protein_coding
ENSG00000256021	TCEB1P31	12	21447545	21448314	-	processed_pseudogene
ENSG00000004700	RECQL	12	21468911	21501669	-	protein_coding
ENSG00000111711	GOLT1B	12	21501781	21518408	+	protein_coding
ENSG00000134548	SPX	12	21526307	21537377	+	protein_coding
ENSG00000111713	GYS2	12	21536189	21604847	-	protein_coding
ENSG00000111716	LDHB	12	21635342	21757857	-	protein_coding
ENSG00000256615	RP11-59N23.3	12	21662313	21760032	+	antisense
ENSG00000255644	RP11-59N23.1	12	21759980	21766705	+	antisense
ENSG00000121361	KCNJ8	12	21764955	21775581	-	protein_coding
ENSG00000069431	ABCC9	12	21797401	21941402	-	protein_coding
ENSG00000257022	RP11-729I10.2	12	21827210	21887957	+	antisense
ENSG00000275567	RP11-729I10.3	12	21828360	21828564	-	sense_intronic
ENSG00000255627	RP11-547L9.1	12	22008348	22008880	+	processed_pseudogene
ENSG00000111726	CMAS	12	22046174	22065674	+	protein_coding
ENSG00000111728	ST8SIA1	12	22063773	22437041	-	protein_coding
ENSG00000274624	RP11-49G2.3	12	22104491	22105320	-	sense_intronic
ENSG00000212172	RNU1-149P	12	22195469	22195629	-	snRNA
ENSG00000256714	RP11-73M14.1	12	22395088	22398075	-	lincRNA
ENSG00000111731	C2CD5	12	22448583	22544546	-	protein_coding
ENSG00000256973	RP11-359J14.2	12	22460519	22463914	-	lincRNA
ENSG00000256371	LRRC34P1	12	22573425	22575105	+	processed_pseudogene
ENSG00000256774	RP11-268P4.2	12	22596228	22596551	+	processed_pseudogene
ENSG00000250166	RP11-268P4.5	12	22601425	22618867	+	lincRNA
ENSG00000257023	RP11-268P4.4	12	22609228	22625015	-	antisense
ENSG00000139163	ETNK1	12	22625075	22690665	+	protein_coding
ENSG00000274885	RP11-268P4.6	12	22638464	22638943	+	sense_intronic
ENSG00000256995	RP11-114G22.1	12	22699859	23174125	+	lincRNA
ENSG00000241451	RPS27P22	12	22722229	22722469	+	processed_pseudogene
ENSG00000256923	RP11-449P1.1	12	22742582	22743091	+	lincRNA
ENSG00000256321	RP11-153K16.1	12	23099368	23191587	+	lincRNA
ENSG00000256353	RP11-686N4.1	12	23108458	23108493	-	processed_pseudogene
ENSG00000115934	RP11-153K16.2	12	23181334	23251499	-	lincRNA
ENSG00000134532	SOX5	12	23529500	23951032	-	protein_coding
ENSG00000256473	RP11-437F6.1	12	23637973	23638487	+	antisense
ENSG00000216192	MIR920	12	24212421	24212495	+	miRNA
ENSG00000255864	RP11-444D3.1	12	24213256	24562590	-	lincRNA
ENSG00000256120	RP11-778H2.1	12	24223271	24237965	+	lincRNA
ENSG00000197503	LINC00477	12	24566964	24584168	-	lincRNA
ENSG00000256852	KNOP1P1	12	24583561	24584549	+	processed_pseudogene
ENSG00000244662	RP11-615I16.1	12	24642687	24643166	+	processed_pseudogene
ENSG00000255745	RP11-625L16.1	12	24704565	24774213	+	lincRNA
ENSG00000240481	RN7SL38P	12	24706788	24707083	+	misc_RNA
ENSG00000060982	BCAT1	12	24810022	24949459	-	protein_coding
ENSG00000256482	RP11-625L16.3	12	24830421	24836558	+	antisense
ENSG00000278969	RP11-662I13.3	12	24902309	24904681	+	TEC
ENSG00000255921	RP11-662I13.2	12	24949163	24960158	+	antisense
ENSG00000213736	RP11-662I13.1	12	24967127	24967504	-	processed_pseudogene
ENSG00000226397	C12orf77	12	24993424	24997519	-	lincRNA
ENSG00000258879	RP11-713N11.5	12	25011415	25020893	+	lincRNA
ENSG00000118308	LRMP	12	25021002	25108334	+	protein_coding
ENSG00000258546	CENPUP2	12	25092715	25093900	-	processed_pseudogene
ENSG00000258449	RP11-713N11.4	12	25096868	25100980	-	antisense
ENSG00000276842	RP11-713N11.6	12	25103124	25103869	-	antisense
ENSG00000118307	CASC1	12	25108420	25195162	-	protein_coding
ENSG00000205707	LYRM5	12	25195216	25209645	+	protein_coding
ENSG00000133703	KRAS	12	25204789	25250936	-	protein_coding
ENSG00000274987	RP11-295I5.3	12	25210652	25211233	+	antisense
ENSG00000275197	RP11-295I5.4	12	25225103	25225665	+	antisense
ENSG00000278743	RP11-707G18.1	12	25385670	25386241	-	lincRNA
ENSG00000201439	RNU4-67P	12	25404288	25404428	-	snRNA
ENSG00000241846	RP11-318G8.1	12	25409293	25409445	-	processed_pseudogene
ENSG00000152936	LMNTD1	12	25409307	25648579	-	protein_coding
ENSG00000279173	RP11-318G8.4	12	25423600	25424942	+	TEC
ENSG00000256079	RP11-318G8.2	12	25435581	25436238	-	processed_pseudogene
ENSG00000255988	TUBB4BP1	12	25440875	25441052	-	processed_pseudogene
ENSG00000257009	RP11-685B13.2	12	25585994	25592928	-	sense_intronic
ENSG00000222950	RN7SKP262	12	25779287	25779569	-	misc_RNA
ENSG00000256686	RP11-443N24.2	12	25782706	25814171	-	lincRNA
ENSG00000255725	TDGP1	12	25803298	25804526	+	processed_pseudogene
ENSG00000256440	RP11-443N24.3	12	25831416	25834182	-	lincRNA
ENSG00000256256	RP11-443N24.4	12	25882955	25885855	-	lincRNA
ENSG00000246695	RASSF8-AS1	12	25939329	25959765	-	antisense
ENSG00000123094	RASSF8	12	25959029	26079892	+	protein_coding
ENSG00000123095	BHLHE41	12	26120026	26125127	-	protein_coding
ENSG00000123096	SSPN	12	26121991	26299290	+	protein_coding
ENSG00000256894	RP11-283G6.3	12	26125155	26126617	-	antisense
ENSG00000256234	RP11-283G6.4	12	26211164	26335856	-	antisense
ENSG00000255750	RP11-283G6.5	12	26230819	26319720	-	antisense
ENSG00000278095	RP11-283G6.6	12	26273329	26273900	-	antisense
ENSG00000255858	RP11-612B6.1	12	26315715	26317813	+	lincRNA
ENSG00000255968	RP11-513G19.1	12	26318953	26421462	+	antisense
ENSG00000256185	RP11-612B6.2	12	26335864	26336950	-	3prime_overlapping_ncrna
ENSG00000123104	ITPR2	12	26336515	26833198	-	protein_coding
ENSG00000212549	RNA5SP354	12	26373598	26373733	-	rRNA
ENSG00000234428	RP11-666F17.1	12	26623369	26649479	+	antisense
